FID,serial,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,id_zonamusculacion,nomzonamusculacion,ubicacion,foto,id_maquina,nommaquina,nivel,icono,funcion,desarrollo,precauciones,maquinafoto1,maquinafoto2,x,y
da_zonasMusculacion.fid--295bdb9_15f70688162_1990,25327,POINT (-4.458355999937165 36.69378903444394),,,,,,,-1,-1,-1,0,,81,Av. Isaac Peral,Números 24-26-28  (Parque Guadaljaire),http://geoportal.malaga.eu/img/deportes/fz_81.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,369718.6807,4061895.1271
da_zonasMusculacion.fid--295bdb9_15f70688162_1991,25328,POINT (-4.458355999937165 36.69378903444394),,,,,,,-1,-1,-1,0,,81,Av. Isaac Peral,Números 24-26-28  (Parque Guadaljaire),http://geoportal.malaga.eu/img/deportes/fz_81.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,369718.6807,4061895.1271
da_zonasMusculacion.fid--295bdb9_15f70688162_1992,25329,POINT (-4.458355999937165 36.69378903444394),,,,,,,-1,-1,-1,0,,81,Av. Isaac Peral,Números 24-26-28  (Parque Guadaljaire),http://geoportal.malaga.eu/img/deportes/fz_81.jpg,8,Bicicleta doble de pies y manos,1,http://geoportal.malaga.eu/img/deportes/im8.png,Aumentar la resistencia de los miembros inferiores y superiores.Mejorar la amplitud articular en la rodilla.,"Siéntese en el banco, coloque ambos pies sobre los pedales y las manos sobre los asideros. Pedalee de manera coordinada hacia delante.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_8_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_8_2.jpg,369718.6807,4061895.1271
da_zonasMusculacion.fid--295bdb9_15f70688162_1993,25330,POINT (-4.458355999937165 36.69378903444394),,,,,,,-1,-1,-1,0,,81,Av. Isaac Peral,Números 24-26-28  (Parque Guadaljaire),http://geoportal.malaga.eu/img/deportes/fz_81.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,369718.6807,4061895.1271
da_zonasMusculacion.fid--295bdb9_15f70688162_1994,25331,POINT (-4.458355999937165 36.69378903444394),,,,,,,-1,-1,-1,0,,81,Av. Isaac Peral,Números 24-26-28  (Parque Guadaljaire),http://geoportal.malaga.eu/img/deportes/fz_81.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,369718.6807,4061895.1271
da_zonasMusculacion.fid--295bdb9_15f70688162_1995,25354,POINT (-4.456923000220946 36.68223303444882),,,,,,,-1,-1,-1,0,,83,Av. Alicia de Larrocha,Número 2,http://geoportal.malaga.eu/img/deportes/fz_83.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,369827.2242,4060611.1836
da_zonasMusculacion.fid--295bdb9_15f70688162_1996,25332,POINT (-4.458355999937165 36.69378903444394),,,,,,,-1,-1,-1,0,,81,Av. Isaac Peral,Números 24-26-28  (Parque Guadaljaire),http://geoportal.malaga.eu/img/deportes/fz_81.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,369718.6807,4061895.1271
da_zonasMusculacion.fid--295bdb9_15f70688162_1997,25333,POINT (-4.458355999937165 36.69378903444394),,,,,,,-1,-1,-1,0,,81,Av. Isaac Peral,Números 24-26-28  (Parque Guadaljaire),http://geoportal.malaga.eu/img/deportes/fz_81.jpg,46,Espaldera inclinada,3,http://geoportal.malaga.eu/img/deportes/im46.png,Aumentar la amplitud de movimientos en hombros y columna.,Apoye la espalda cuidadosamente sobre la estructura y eleve los brazos hasta agarrar el arco superior.,Ejercicio contraindicado para personas con problemas de espalda y cuello. No se deben elevar las piernas.,http://geoportal.malaga.eu/img/deportes/fm_46_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_46_2.jpg,369718.6807,4061895.1271
da_zonasMusculacion.fid--295bdb9_15f70688162_1998,25334,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,10,Disco de muñecas,1,http://geoportal.malaga.eu/img/deportes/im10.png,"Aumentar, o mantener, la flexibilidad de las muñecas.","Sitúese frente al disco y, agarrándolo con una mano, gire la muñeca hacia la derecha y hacia la izquierda. Repita con la otra mano.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_10_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_10_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_1999,25335,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,11,Escalera de dedos,1,http://geoportal.malaga.eu/img/deportes/im11.png,Aumentar la amplitud de movimientos del hombro.Ejercitar los dedos.,"Nos colocamos frente a la máquina, con la espalda erguida, piernas separadas y ligeramente flexionadas. Ponemos un dedo índice en el escalón situado a la altura del pecho, y vamos subiendo subiendo lenta y consecutivamente, intentando tocar con cada dedo de la mano un escalón diferente. Una vez que alcancemos la altura máxima, repetiremos el ejercicio, esta vez de arriba hacia abajo.Y después, repetimos el ejercicio con los dedos de la otra mano.","Evitar permanecer con la barbilla hacia arriba, para prevenir molestias cervicales.",http://geoportal.malaga.eu/img/deportes/fm_11_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_11_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_199a,25336,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,18,Movilidad de dedos,1,http://geoportal.malaga.eu/img/deportes/im18.png,Mejorar la coordinación óculo-manual y la movilidad de nuestros dedos.,"Ayudándose de algún bolígrafo o similar, introduzca el extremo del mismo en los distintos agujeros de la tabla. Siempre interviene el dedo pulgar y se van cambiando el resto de los dedos.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_18_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_18_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_199b,25337,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_199c,25338,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,21,Poleas,1,http://geoportal.malaga.eu/img/deportes/im21.png,Mejorar la movilidad de codos y hombros.,"Agarre los asideros y baje un brazo, lo que le obligará a subir el otro. Manténgase en esta posición dos segundos y repita el ejercicio con el otro brazo.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_21_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_21_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_199d,25339,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,25,Serpiente,1,http://geoportal.malaga.eu/img/deportes/im25.png,"Mantener o aumentar la flexibilidad y movilidad de la muñeca, codo y hombro.","Sitúese frente al aparato y agarrando el asidero con una mano, desplace éste de un extremo a otro de la serpiente. Cambie de mano y repita el ejercicio.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_25_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_25_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_199e,25340,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,26,Silla con pedales,1,http://geoportal.malaga.eu/img/deportes/im26.png,Aumentar la capacidad cardiaca y pulmonar.Desarrollar la movilidad articular de la rodilla,"Siéntese cómodamente en el banco y coloque ambos pies sobre los pedales. Pedalee. Como variante, puede realizar el pedaleo hacia atrás.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_26_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_26_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_199f,25341,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a0,25342,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,3,Barra a media altura,1,http://geoportal.malaga.eu/img/deportes/im3.png,Fortalecer los gemelos.,Coloque las manos sobre la barra y eleve los talones. Repita el ejercicio varias veces.,Agarrar firmemente la barra.,http://geoportal.malaga.eu/img/deportes/fm_3_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_3_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a1,25343,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,4,Barra giro muñecas,1,http://geoportal.malaga.eu/img/deportes/im4.png,Fortalecer los músculos de antebrazos y manos.,"Colóquese frente al aparato con las manos cogidas a la barra. Comience el movimiento girando simultáneamente las muñecas arriba y abajo. Como variante, puede realizar un movimiento alternativo, mientras una muñeca sube, la otra baja..",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_4_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_4_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a2,25344,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,6,Barras paralelas,1,http://geoportal.malaga.eu/img/deportes/im6.png,Mejorar la postura.Mejorar la movilidad de las articulaciones de las piernas.Mejorar la flexibilidad general.,"De pie, cogidos a las barras, nos desplazamos de distintas formas: - Agachándonos cada 2 ó 3 pasos, - Elevando rodillas alternativamente.- Poniéndonos de puntillas.- Elevando una rodilla y soltando la mano contraria.",Vigilar el correcto apoyo de los pies.Evitar arquear excesivamente la espalda.,http://geoportal.malaga.eu/img/deportes/fm_6_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_6_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a3,25345,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,7,Base inestable,1,http://geoportal.malaga.eu/img/deportes/im7.png,Mejorar el equilibrio y la coordinación.,"Súbase a la plataforma, agarrándose a la barra, y haga desplazar la base con su propio peso, a derecha e izquierda.","Tenga cuidado a la hora de acceder o abandonar el aparato, por posibles desequilibrios.",http://geoportal.malaga.eu/img/deportes/fm_7_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_7_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a4,25346,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,9,Disco de dedos y muñecas,1,http://geoportal.malaga.eu/img/deportes/im9.png,"Aumentar, o mantener, la flexibilidad de muñecas y dedos.",Coja el disco con los dedos de una mano y hágalo girar a derecha e izquierda. Primero con una mano y luego con la otra.,Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_9_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_9_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a5,25347,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,30,Asiento con apoyo,2,http://geoportal.malaga.eu/img/deportes/im30.png,Fortalecer muslos y glúteos.,Siéntese y sujete la barra que está frente a usted con ambas manos. Ayúdese de sus brazos para elevarse y volver a sentarse.,Realizar movimientos lentos controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_30_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_30_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a6,25348,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,31,Barra de estiramientos,2,http://geoportal.malaga.eu/img/deportes/im31.png,Mejorar la movilidad de miembros inferiores.,"Colóquese frente al aparato y apoye la pierna recta sobre la barra. A continuación, doble su cintura hacia delante, sin flexionar la rodilla.",Parar si se siente dolor durante la ejecución.La elevación de la pierna puede ocasionar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_31_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_31_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a7,25349,POINT (-4.4519470003535595 36.69869803487633),,,,,,,-1,-1,-1,0,,82,Cl. Alcalde Joaquín Alonso,Número 20,http://geoportal.malaga.eu/img/deportes/fz_82.jpg,44,Brazos en barras paralelas,3,http://geoportal.malaga.eu/img/deportes/im44.png,Desarrollar la fuerza de brazos y antebrazos. Mejorar el tono muscular general.,"Agárrese con fuerza a una de las barras, con las dos manos, y estire ambos brazos cargando en ellos todo el peso, como indica la fotografía. Manteniendo el tronco recto, flexione los codos hasta acercar el pecho a la barra.",Una ejecución incorrecta puede provocar lesiones.Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_44_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_44_2.jpg,370299.5088,4062431.0298
da_zonasMusculacion.fid--295bdb9_15f70688162_19a8,25350,POINT (-4.456923000220946 36.68223303444882),,,,,,,-1,-1,-1,0,,83,Av. Alicia de Larrocha,Número 2,http://geoportal.malaga.eu/img/deportes/fz_83.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,369827.2242,4060611.1836
da_zonasMusculacion.fid--295bdb9_15f70688162_19a9,25351,POINT (-4.456923000220946 36.68223303444882),,,,,,,-1,-1,-1,0,,83,Av. Alicia de Larrocha,Número 2,http://geoportal.malaga.eu/img/deportes/fz_83.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,369827.2242,4060611.1836
da_zonasMusculacion.fid--295bdb9_15f70688162_19aa,25352,POINT (-4.456923000220946 36.68223303444882),,,,,,,-1,-1,-1,0,,83,Av. Alicia de Larrocha,Número 2,http://geoportal.malaga.eu/img/deportes/fz_83.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,369827.2242,4060611.1836
da_zonasMusculacion.fid--295bdb9_15f70688162_19ab,25353,POINT (-4.456923000220946 36.68223303444882),,,,,,,-1,-1,-1,0,,83,Av. Alicia de Larrocha,Número 2,http://geoportal.malaga.eu/img/deportes/fz_83.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,369827.2242,4060611.1836
da_zonasMusculacion.fid--295bdb9_15f70688162_19ac,25355,POINT (-4.456923000220946 36.68223303444882),,,,,,,-1,-1,-1,0,,83,Av. Alicia de Larrocha,Número 2,http://geoportal.malaga.eu/img/deportes/fz_83.jpg,51,Pony,3,http://geoportal.malaga.eu/img/deportes/im51.png,"Fortalecer la musculatura de espalda, gluteos y muslos.","Sentado, con las manos en los manillares y los pies apoyados en las plataformas, acercar las manos hacia el cuerpo mientras realizamos una extensión de piernas.",No arquear la espalda durante la ejecución.Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_51_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_51_2.jpg,369827.2242,4060611.1836
da_zonasMusculacion.fid--295bdb9_15f70688162_19ad,25356,POINT (-4.456923000220946 36.68223303444882),,,,,,,-1,-1,-1,0,,83,Av. Alicia de Larrocha,Número 2,http://geoportal.malaga.eu/img/deportes/fz_83.jpg,52,Press de banca vertical,3,http://geoportal.malaga.eu/img/deportes/im52.png,"Desarrollar la musculatura de miembros superiores, pecho y hombros.Mejorar movilidad de hombros y codos.","Sentado en la silla, sujete las manillas con ambas manos y empuje lentamente hasta extender completamente los brazos.",Debe realizar movimientos lentos y controlados. No retenga la respiración durante la ejecución.,http://geoportal.malaga.eu/img/deportes/fm_52_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_52_2.jpg,369827.2242,4060611.1836
da_zonasMusculacion.fid--295bdb9_15f70688162_19ae,25357,POINT (-4.446781999530946 36.690800034398215),,,,,,,-1,-1,-1,0,,84,Cl. Luis Barahona de Soto,(Pl. Valentín Ortigosa),http://geoportal.malaga.eu/img/deportes/fz_84.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,370747.6963,4061547.8667
da_zonasMusculacion.fid--295bdb9_15f70688162_19af,25358,POINT (-4.446781999530946 36.690800034398215),,,,,,,-1,-1,-1,0,,84,Cl. Luis Barahona de Soto,(Pl. Valentín Ortigosa),http://geoportal.malaga.eu/img/deportes/fz_84.jpg,15,Masaje de espalda 1,1,http://geoportal.malaga.eu/img/deportes/im15.png,Descargar la musculatura dorsal.,Coloque la espalda sobre los rodillos y haga rodar su espalda de derecha a izquierda con suavidad.,Presionar la espalda con moderación.,http://geoportal.malaga.eu/img/deportes/fm_15_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_15_2.jpg,370747.6963,4061547.8667
da_zonasMusculacion.fid--295bdb9_15f70688162_19b0,25359,POINT (-4.446781999530946 36.690800034398215),,,,,,,-1,-1,-1,0,,84,Cl. Luis Barahona de Soto,(Pl. Valentín Ortigosa),http://geoportal.malaga.eu/img/deportes/fz_84.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,370747.6963,4061547.8667
da_zonasMusculacion.fid--295bdb9_15f70688162_19b1,25360,POINT (-4.446781999530946 36.690800034398215),,,,,,,-1,-1,-1,0,,84,Cl. Luis Barahona de Soto,(Pl. Valentín Ortigosa),http://geoportal.malaga.eu/img/deportes/fz_84.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,370747.6963,4061547.8667
da_zonasMusculacion.fid--295bdb9_15f70688162_19b2,25361,POINT (-4.446781999530946 36.690800034398215),,,,,,,-1,-1,-1,0,,84,Cl. Luis Barahona de Soto,(Pl. Valentín Ortigosa),http://geoportal.malaga.eu/img/deportes/fz_84.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,370747.6963,4061547.8667
da_zonasMusculacion.fid--295bdb9_15f70688162_19b3,25362,POINT (-4.446781999530946 36.690800034398215),,,,,,,-1,-1,-1,0,,84,Cl. Luis Barahona de Soto,(Pl. Valentín Ortigosa),http://geoportal.malaga.eu/img/deportes/fz_84.jpg,16,Masaje de espalda 2,2,http://geoportal.malaga.eu/img/deportes/im16.png,Descargar la musculatura dorsal.,"Repose la espalda sobre los rodillos.Apoye las manos en las barras laterales. Desplácese lentamente sobre el rodillo de arriba a abajo, flexionando las rodillas.",Presionar la espalda con moderación.Evitar una flexión excesiva de las rodillas.,http://geoportal.malaga.eu/img/deportes/fm_16_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_16_2.jpg,370747.6963,4061547.8667
da_zonasMusculacion.fid--295bdb9_15f70688162_19b4,25363,POINT (-4.446781999530946 36.690800034398215),,,,,,,-1,-1,-1,0,,84,Cl. Luis Barahona de Soto,(Pl. Valentín Ortigosa),http://geoportal.malaga.eu/img/deportes/fz_84.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,370747.6963,4061547.8667
